mode,Shepherds,Sheep,Objects, Fit Val, max SR, SR
-----------------------mode 0--------------------
-----------------------Scenario 0--------------------
0,5,10,0,2857556066427.338379,0.3,0
0,5,10,0,4998064836037.698242,0,0
0,5,10,0,3809540285110.869141,0.3,0.1
0,5,10,0,5152660475715.458008,0,0
0,5,10,0,5261339001873.69043,0.2,0
0,5,10,0,3699172994336.064453,0,0
0,5,10,0,4363987128015.930664,0,0
0,5,10,0,6322348571795.512695,0.5,0.4
0,5,10,0,1693248255789.716064,0.1,0.1
0,5,10,0,7345276790703.045898,0.2,0.1
0,5,10,0,8382671239452.404297,0.4,0.1
0,5,10,0,13131991506954.375,0.6,0.6
0,5,10,0,10975212766070.71094,0.4,0.3
0,5,10,0,8644880244036.867188,0.3,0.1
0,5,10,0,2041999274698.779053,0.6,0
0,5,10,0,5068545324976.541016,0.8,0.6
0,5,10,0,7589161358200.613281,0.9,0.9
0,5,10,0,3296257249070.146484,0.1,0
0,5,10,0,2843257551765.081055,0.1,0
0,5,10,0,5750522830616.076172,0.9,0.9
0,5,10,0,4765352624392.745117,0.1,0
0,5,10,0,4068236096815.539062,0.1,0
0,5,10,0,7039289466088.467773,0,0
0,5,10,0,4781723524464.517578,0,0
0,5,10,0,2612983234815.349121,0.5,0
0,5,10,0,2452303030845.408691,0.8,0.8
0,5,10,0,4369959100384.597656,0,0
0,5,10,0,5303187176771.249023,0,0
0,5,10,0,3096924913568.568848,0.8,0.8
0,5,10,0,3421123057066.697754,0,0
0,5,10,0,3576852229375.940918,0.1,0
0,5,10,0,9193283161792.099609,0.3,0.3
0,5,10,0,2894567372789.216309,0.4,0
0,5,10,0,3625924352433.484375,0,0
0,5,10,0,4954598086760.583984,0.1,0
0,5,10,0,5209761732300.756836,0.1,0
0,5,10,0,6782173029935.768555,0.1,0
0,5,10,0,5214416314028.115234,0.1,0
0,5,10,0,7949435722971.709961,0,0
0,5,10,0,7631015662374.666992,0.2,0.1
0,5,10,0,4665950181389.928711,0.8,0.1
0,5,10,0,3887846858508.072266,0,0
0,5,10,0,4524632922312.106445,0.1,0
0,5,10,0,2826779685686.498535,0,0
0,5,10,0,3279459134639.42041,0.1,0
0,5,10,0,3097320811817.048828,0.1,0
0,5,10,0,5166861310930.637695,0,0
0,5,10,0,3141626534082.971191,0,0
0,5,10,0,7769881119957.551758,0.1,0.1
0,5,10,0,7640753303370.59375,0.3,0.2
0,5,10,0,3002716550471.669434,0.7,0.1
0,5,10,0,7451856913678.976562,0.5,0
0,5,10,0,4624708182490.510742,0,0
0,5,10,0,8091966602238.725586,0.6,0.4
0,5,10,0,6957605489828.55957,0.9,0
0,5,10,0,6797547145945.575195,0.9,0
0,5,10,0,3515331299621.519043,0.8,0.6
0,5,10,0,6472506306298.600586,0.1,0.1
0,5,10,0,5463850120316.199219,0.8,0.8
0,5,10,0,16318701049459.95312,0.2,0.1
0,5,10,0,4653044495987.550781,0,0
0,5,10,0,3034673976402.010254,0,0
0,5,10,0,3682511371354.382324,0,0
0,5,10,0,3501999229544.070312,0,0
0,5,10,0,3938103244740.406738,0.1,0
0,5,10,0,6059675780042.391602,0.1,0
0,5,10,0,5213229735562.379883,0,0
0,5,10,0,2018216896242.810059,0.2,0
0,5,10,0,2762032987263.062012,0.8,0.8
0,5,10,0,4359594147048.915527,0,0
0,5,10,0,4136029647905.263184,0,0
0,5,10,0,2844068521968.059082,0,0
0,5,10,0,7861250078929.027344,0.2,0.2
0,5,10,0,5724230087485.120117,0.5,0.1
0,5,10,0,6464094255476.332031,0,0
0,5,10,0,3828824890921.286133,0,0
0,5,10,0,3520338011978.441895,0,0
0,5,10,0,8132110133392.90918,0.8,0.8
0,5,10,0,9229168352255.839844,0.3,0.3
0,5,10,0,5150681147710.635742,0,0
0,5,10,0,6317367107223.848633,0.2,0.1
0,5,10,0,938978428685.3529053,0.7,0.7
0,5,10,0,3413999379471.915527,0.9,0.1
0,5,10,0,10060408865485.02734,0.1,0.1
0,5,10,0,11117868095983.57422,0.2,0.2
0,5,10,0,4235540791566.010254,0.1,0.1
0,5,10,0,3946938821220.263672,0,0
0,5,10,0,3967116587267.072266,0.1,0
0,5,10,0,2718408888333.725098,0,0
0,5,10,0,3547709319657.723633,0,0
0,5,10,0,3823269087027.135254,0,0
0,5,10,0,4495000648993.935547,0.7,0.1
0,5,10,0,4465637223858.298828,0.8,0.8
0,5,10,0,4705868114061.111328,0.6,0.4
0,5,10,0,8197726384864.15332,0.8,0.8
0,5,10,0,2990135857508.777344,0.2,0
0,5,10,0,3144476855934.203613,0,0
0,5,10,0,9588006325916.509766,0.9,0.9
0,5,10,0,3101503347062.34668,0,0
0,5,10,0,6209568268186.195312,0.3,0.1
0,5,20,0,3700345740362.598145,0,0
0,5,20,0,2553396705492.570312,0.15,0
0,5,20,0,3398715847293.141113,0.05,0
0,5,20,0,2877212317256.125977,0.75,0.7
0,5,20,0,1830060602817.602295,0.05,0
0,5,20,0,696747502944.9328613,1,1
0,5,20,0,2122325500361.209473,0,0
0,5,20,0,4132005866718.706543,0.95,0.6
0,5,20,0,5664733847724.841797,0,0
0,5,20,0,2617205044943.010254,0,0
0,5,20,0,1342722219423.058838,0.2,0.05
0,5,20,0,3399325351533.405762,0,0
0,5,20,0,1929789982979.347168,0.9,0.9
0,5,20,0,2518750376644.763672,0.4,0.05
0,5,20,0,2207815703425.702148,0,0
0,5,20,0,3422423785080.351074,0,0
0,5,20,0,5149464315885.119141,0.1,0.05
0,5,20,0,2728475427596.019043,0.2,0.05
0,5,20,0,2407499842410.264648,0.05,0
0,5,20,0,1441832636749.100586,0.4,0.05
0,5,20,0,3134779577879.916992,0,0
0,5,20,0,2936778576403.387207,0,0
0,5,20,0,3725304452370.750488,0,0
0,5,20,0,3538855560106.87207,0,0
0,5,20,0,3253969008971.922852,0,0
0,5,20,0,4047408474107.366699,0,0
0,5,20,0,4168050856780.989258,0.15,0.1
0,5,20,0,2262079352885.035645,0.05,0
0,5,20,0,5359498114805.713867,0.3,0.05
0,5,20,0,4284386551658.292969,0.7,0.05
0,5,20,0,2651644598413.783203,0,0
