mode,Noise Level,Noise Scenario, Fit Val, max SR, SR
-----------------------Controller A--------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 0--------------------
0,0.8,0,60880549951693.63281,0.05,0.0333333
0,0.8,0,59672825794482.61719,0.0333333,0
0,0.8,0,85906363080857.6875,0.05,0.0166667
0,0.8,0,60776573476323.77344,0.0666667,0
0,0.8,0,42645651089386.22656,0.0333333,0.0333333
0,0.8,0,68323029367567.98438,0.0666667,0.05
0,0.8,0,54361082070026.13281,0.05,0.0166667
0,0.8,0,82603436504542.82812,0.0333333,0
0,0.8,0,84275168275586.14062,0.05,0.0166667
0,0.8,0,78420510697218.01562,0.0333333,0
0,0.8,0,64364940761845.10156,0.05,0.0333333
0,0.8,0,62092550643053.92969,0.05,0
0,0.8,0,63475330597442.53906,0.05,0.0333333
0,0.8,0,67150056567428.13281,0.05,0.0333333
0,0.8,0,68895537476310.20312,0.0833333,0.0333333
0,0.8,0,64844990640940.0625,0.0333333,0.0166667
0,0.8,0,67688740219583.04688,0.0166667,0
0,0.8,0,83769182610813.625,0.0166667,0
0,0.8,0,60577102630293.57031,0.0333333,0.0166667
0,0.8,0,62514901268177,0.0333333,0
0,0.8,0,59672324236451.84375,0.0666667,0.05
0,1,0,45316795495646.03125,0.0333333,0
0,1,0,58763392009412.42188,0,0
0,1,0,77835141757659.34375,0.0166667,0
0,1,0,61871023957999.91406,0.05,0
0,1,0,86966738601422.95312,0.0166667,0.0166667
0,1,0,62333316152027.27344,0.05,0.0333333
0,1,0,62501369310239.3125,0.05,0
0,1,0,61048602058321.92188,0,0
0,1,0,83579353208586.34375,0.0166667,0.0166667
0,1,0,68228458958783.92969,0.0666667,0
0,1,0,62054513711975.02344,0.0666667,0
0,1,0,68033839234669.22656,0.0833333,0.0333333
0,1,0,68234980274626.8125,0.0166667,0.0166667
0,1,0,66476787953649.16406,0.0833333,0.0166667
0,1,0,80014783555699.35938,0.0333333,0
0,1,0,64417611131232.29688,0.0333333,0
0,1,0,80789575755422.23438,0.05,0
0,1,0,70331922582578.65625,0.0166667,0.0166667
0,1,0,58883049281702.21094,0.0166667,0
0,1,0,56014201082840.92969,0.0333333,0.0166667
0,1,0,49994973455423.53125,0.05,0.0166667
0,1,0,72489958975028.79688,0.0666667,0.05
0,1,0,63739864992760.24219,0.0333333,0.0166667
0,1,0,54271063497875.25,0.05,0
0,1,0,68141805072054.14062,0.0166667,0.0166667
-----------------------Noise Scenario 1--------------------
0,0,1,6261552260783.173828,0.833333,0.65
0,0,1,2973252754083.33252,0.9,0.833333
0,0,1,5861082030488.081055,0.35,0.35
0,0,1,4225836598953.725586,0.85,0.833333
0,0,1,3860466065808.681641,0.933333,0.916667
0,0,1,3973897497850.613281,0.916667,0.883333
0,0,1,3250816632381.960938,0.983333,0.9
0,0,1,3235990436819.529785,0.9,0.833333
0,0,1,3523205187126.129395,1,1
0,0,1,3099267243419.614258,0.966667,0.966667
0,0,1,6257578340656.898438,0.283333,0.266667
0,0,1,3832404354736.050781,0.9,0.9
0,0,1,4939965655438.734375,0.75,0.75
0,0,1,5073019895789.389648,0.416667,0.416667
0,0,1,7098965881229.943359,0.766667,0.75
0,0,1,4741096234044.991211,0.8,0.8
0,0,1,6231896137329.853516,0.433333,0.433333
0,0,1,4856242777010.981445,0.8,0.783333
0,0,1,3871091392038.780273,1,1
0,0,1,2232381568538.712402,0.966667,0.966667
0,0,1,7153073975412.59668,0.516667,0.516667
0,0,1,4845851496991.952148,0.866667,0.816667
0,0,1,2309579716475.250488,0.933333,0.916667
0,0,1,4818993568939.450195,0.433333,0.433333
0,0,1,4987274457334.987305,0.766667,0.766667
0,0.2,1,6757986304413.226562,0.283333,0.283333
0,0.2,1,6001576890761.792969,0.6,0.566667
0,0.2,1,5969975450057.4375,0.3,0.266667
0,0.2,1,4487848116292.567383,0.45,0.433333
0,0.2,1,6226781042684.832031,0.283333,0.25
0,0.2,1,7463603983534.729492,0.216667,0.183333
0,0.2,1,4579495786781.889648,0.266667,0.216667
0,0.2,1,5416685334678.833984,0.3,0.266667
0,0.2,1,4983283226530.132812,0.233333,0.233333
0,0.2,1,3289872199681.472168,0.4,0.366667
0,0.2,1,4777780281103.032227,0.25,0.2
0,0.2,1,3835944529634.852539,0.483333,0.483333
0,0.2,1,4628518982575.631836,0.316667,0.25
0,0.2,1,4924431802495.600586,0.5,0.5
0,0.2,1,3835380149832.201172,0.416667,0.416667
0,0.2,1,5137755581471.251953,0.5,0.433333
0,0.2,1,3735668855463.502441,0.366667,0.366667
0,0.2,1,3848224710672.747559,0.45,0.35
0,0.2,1,2243724248762.820801,0.766667,0.716667
0,0.2,1,3171962001553.964355,0.55,0.5
0,0.2,1,5699930518680.133789,0.3,0.233333
0,0.2,1,4206250056246.938965,0.316667,0.3
0,0.2,1,5326581556470.90625,0.466667,0.466667
0,0.2,1,6160344112671.047852,0.0833333,0.0666667
0,0.2,1,4927764784445.094727,0.45,0.383333
0,0.4,1,4903141810630.152344,0.116667,0.0666667
0,0.4,1,5416962825608.180664,0.2,0.166667
0,0.4,1,5365236428782.583008,0.1,0.0833333
0,0.4,1,5138368861142.119141,0.133333,0.0666667
0,0.4,1,3861860914586.769043,0.4,0.333333
0,0.4,1,4421177017321.452148,0.383333,0.383333
0,0.4,1,4108399480139.112793,0.333333,0.333333
0,0.4,1,4382354979758.851074,0.283333,0.283333
0,0.4,1,4814381699442.811523,0.116667,0.116667
0,0.4,1,3130332166686.99707,0.366667,0.233333
0,0.4,1,4634507971628.927734,0.283333,0.183333
0,0.4,1,6339124815924.489258,0.183333,0.166667
0,0.4,1,5661805238985.994141,0.2,0.133333
0,0.4,1,4589926828725.876953,0.166667,0.15
0,0.4,1,4098604082651.960938,0.35,0.25
0,0.4,1,5404199191186.866211,0.0666667,0.0666667
0,0.4,1,5475704310673.595703,0.266667,0.266667
0,0.4,1,4122000035833.72168,0.416667,0.366667
0,0.4,1,3790348712808.427246,0.25,0.2
0,0.4,1,4075671259537.342285,0.383333,0.333333
0,0.4,1,5695824790006.438477,0.166667,0.15
0,0.4,1,4386955419375.542969,0.283333,0.25
0,0.4,1,2051236702184.572266,0.483333,0.466667
0,0.4,1,2559009553966.357422,0.35,0.316667
0,0.4,1,3116356247093.192871,0.416667,0.316667
0,0.6,1,4411382643339.945312,0.45,0.416667
0,0.6,1,6869281514548.700195,0.133333,0.133333
0,0.6,1,5670256491214.704102,0.1,0.0666667
0,0.6,1,4888209550565.597656,0.133333,0.133333
0,0.6,1,3837966707103.17334,0.266667,0.266667
0,0.6,1,4006497423201.720703,0.166667,0.1
0,0.6,1,3557624067593.839844,0.183333,0.166667
0,0.6,1,3303658913258.247559,0.433333,0.333333
0,0.6,1,2536788316994.366211,0.266667,0.233333
0,0.6,1,2216106130218.306641,0.4,0.4
0,0.6,1,4874326836929.400391,0.166667,0.15
0,0.6,1,5061462505636.305664,0.283333,0.25
0,0.6,1,5113446131877.46875,0.166667,0.15
0,0.6,1,2937206261075.416016,0.3,0.266667
0,0.6,1,4911351168996.335938,0.133333,0.0833333
0,0.6,1,7047704366730.607422,0.0833333,0.0833333
0,0.6,1,3857297497203.523926,0.2,0.133333
0,0.6,1,3977792343526.221191,0.416667,0.35
0,0.6,1,3025210765170.499512,0.266667,0.166667
0,0.6,1,3884436446606.74707,0.216667,0.216667
0,0.6,1,2685076758757.046387,0.383333,0.333333
0,0.6,1,3093249321063.410156,0.166667,0.15
0,0.6,1,3980559406083.75,0.533333,0.5
0,0.6,1,2877832633364.463867,0.316667,0.283333
0,0.6,1,4260816298859.422363,0.216667,0.183333
0,0.8,1,6131323070850.664062,0.116667,0.1
0,0.8,1,6365660115173.475586,0.216667,0.216667
0,0.8,1,4731498652927.911133,0.4,0.366667
0,0.8,1,5526636647471.019531,0.366667,0.366667
0,0.8,1,4900393849190.347656,0.25,0.2
0,0.8,1,2662559393724.075684,0.25,0.166667
0,0.8,1,4057562775940.758789,0.4,0.4
0,0.8,1,3835457985960.010254,0.35,0.266667
0,0.8,1,3114501293801.676758,0.533333,0.516667
0,0.8,1,5044341658877.793945,0.283333,0.25
0,0.8,1,4944106992347.787109,0.266667,0.266667
0,0.8,1,3598668927551.376465,0.166667,0.133333
0,0.8,1,5081986586154.407227,0.25,0.233333
0,0.8,1,3988991956354.939453,0.35,0.333333
0,0.8,1,4725866361693.104492,0.133333,0.1
0,0.8,1,3684231806045.751465,0.316667,0.216667
0,0.8,1,2979537066767.571777,0.45,0.383333
0,0.8,1,4077730825794.757324,0.3,0.3
0,0.8,1,3351320428328.936035,0.45,0.416667
0,0.8,1,2438453437684.241699,0.4,0.35
0,0.8,1,3928559212324.094238,0.383333,0.333333
0,0.8,1,3395876230483.540039,0.283333,0.266667
0,0.8,1,2926351683929.962402,0.45,0.383333
0,0.8,1,2550075999746.18457,0.516667,0.466667
0,0.8,1,5417378904672.105469,0.15,0.116667
0,1,1,3064714931335.309082,0.75,0.65
0,1,1,3198856585945.717773,0.75,0.75
0,1,1,4129890647410.234863,0.7,0.333333
0,1,1,3218256208801.483398,0.816667,0.783333
0,1,1,2010278200585.398193,0.866667,0.666667
0,1,1,2598715352541.777344,0.783333,0.683333
0,1,1,2794707927506.693848,0.85,0.783333
0,1,1,2187274368792.244629,0.8,0.8
0,1,1,2783013636733.351562,0.8,0.716667
0,1,1,2076703592121.279053,0.883333,0.65
0,1,1,3290493941025.060547,0.733333,0.533333
0,1,1,3720124099054.88916,0.8,0.633333
0,1,1,2651282289729.183105,0.883333,0.85
0,1,1,4151899513718.52002,0.75,0.633333
0,1,1,3341946007009.749023,0.733333,0.433333
0,1,1,2781335532203.439941,0.733333,0.416667
0,1,1,3293377334862.813477,0.766667,0.666667
0,1,1,4007630725229.021484,0.75,0.666667
0,1,1,2674314372560.573242,0.683333,0.416667
0,1,1,2388798504250.312012,0.783333,0.55
0,1,1,4670688725739.114258,0.683333,0.683333
0,1,1,3672533546539.17627,0.85,0.6
0,1,1,3286845888745.440918,0.85,0.766667
0,1,1,4464237063497.72168,0.633333,0.316667
0,1,1,3001180213472.702637,0.9,0.9
-----------------------Noise Scenario 3--------------------
0,0,3,6406652270959.744141,0.666667,0.616667
0,0,3,4131904662660.191406,0.4,0.4
0,0,3,6031716830556.364258,0.75,0.75
0,0,3,4183916009193.550293,0.4,0.4
0,0,3,4089285003736.797363,0.816667,0.816667
0,0,3,3222717125791.990723,0.9,0.883333
0,0,3,5071078950873.53418,0.816667,0.8
0,0,3,4633250700911.860352,0.916667,0.916667
0,0,3,4002451367788.074219,0.866667,0.85
0,0,3,4123658608286.63916,0.933333,0.933333
0,0,3,4892552571748.051758,0.816667,0.766667
0,0,3,4416354351439.046875,0.833333,0.833333
0,0,3,6187983119081.988281,0.8,0.8
0,0,3,5037925298468.892578,0.316667,0.3
0,0,3,5028556579298.805664,0.816667,0.8
0,0,3,2800140941167.802246,0.966667,0.95
0,0,3,3561638533508.553711,0.866667,0.866667
0,0,3,4053159029789.47168,0.883333,0.85
0,0,3,3982383130665.226562,0.95,0.95
0,0,3,2112611238708.987061,1,1
0,0,3,6272785968378.219727,0.65,0.65
0,0,3,7847494780492.922852,0.75,0.716667
0,0,3,5246892048535.973633,0.816667,0.8
0,0,3,1851788926544.82373,1,1
0,0,3,4380009657964.92041,0.933333,0.883333
0,0.2,3,4352635260317.889648,0.7,0.683333
0,0.2,3,7726654476319.016602,0.216667,0.216667
0,0.2,3,5917802149226.495117,0.766667,0.75
0,0.2,3,4892312683590.291992,0.5,0.5
0,0.2,3,5590959625776.853516,0.783333,0.783333
0,0.2,3,3847714640512.910156,0.916667,0.916667
0,0.2,3,4141677775346.280762,0.833333,0.833333
0,0.2,3,3593807389604.15918,0.916667,0.9
0,0.2,3,2988672521492.412109,1,0.983333
0,0.2,3,2513084075047.549316,1,1
0,0.2,3,4341529171134.390625,0.916667,0.916667
0,0.2,3,2579980749914.63623,0.95,0.933333
0,0.2,3,5174398074373.291016,0.533333,0.5
0,0.2,3,4926407852079.009766,0.616667,0.616667
0,0.2,3,4127850084544.834473,0.616667,0.616667
0,0.2,3,3607057977426.753418,0.833333,0.816667
0,0.2,3,3302246943729.52832,0.9,0.883333
0,0.2,3,5693643868692.285156,0.766667,0.75
0,0.2,3,2924772346190.324219,1,0.983333
0,0.2,3,4609094070675.436523,0.733333,0.716667
0,0.2,3,4987399019615.87207,0.766667,0.766667
0,0.2,3,5262680025399.849609,0.466667,0.45
0,0.2,3,5068950428900.77832,0.466667,0.466667
0,0.2,3,4044680223972.178711,0.95,0.95
0,0.2,3,4483820789929.249023,0.983333,0.983333
0,0.4,3,4943315072276.512695,0.866667,0.866667
0,0.4,3,4357512457340.274902,1,0.983333
0,0.4,3,4457582234830.286133,0.916667,0.916667
0,0.4,3,3561170649099.869629,1,0.916667
0,0.4,3,3198660003392.20752,1,1
0,0.4,3,3715448552989.586914,1,0.983333
0,0.4,3,4672148520641.90332,0.933333,0.916667
0,0.4,3,3302949274197.668945,0.966667,0.9
0,0.4,3,3342647771284.342773,0.933333,0.933333
0,0.4,3,1601483154447.641602,1,0.983333
0,0.4,3,3839762933818.529785,0.883333,0.8
0,0.4,3,5043128027611.029297,1,1
0,0.4,3,3798363296699.985352,0.8,0.783333
0,0.4,3,2941872378142.719727,1,1
0,0.4,3,4514960604206.741211,0.866667,0.833333
0,0.4,3,3819628476831.413574,0.866667,0.783333
0,0.4,3,3897072051930.871582,0.816667,0.816667
0,0.4,3,3681217850606.244141,1,1
0,0.4,3,3054048552459.742676,0.9,0.9
0,0.4,3,970214233461.3319092,1,1
0,0.4,3,5420462870557.756836,0.866667,0.866667
0,0.4,3,4847630240526.658203,0.95,0.816667
0,0.4,3,6869338564341.088867,0.65,0.65
0,0.4,3,3029231215184.876953,1,1
0,0.4,3,3214781527734.634766,0.85,0.833333
0,0.6,3,4410256847853.674805,0.733333,0.733333
0,0.6,3,7738823658013.790039,0.25,0.25
0,0.6,3,4365705351641.674805,0.683333,0.65
0,0.6,3,3268819177861.308594,0.8,0.8
0,0.6,3,3187166322819.327148,0.516667,0.483333
0,0.6,3,4875979758930.885742,0.433333,0.433333
0,0.6,3,3656012320308.074219,0.416667,0.333333
0,0.6,3,2922246593497.246094,0.516667,0.466667
0,0.6,3,4674370571322.820312,0.183333,0.15
0,0.6,3,3279143711999.59082,0.5,0.466667
0,0.6,3,5344949055510.461914,0.4,0.316667
0,0.6,3,5425323959778.748047,0.216667,0.166667
0,0.6,3,4329107563917.143555,0.366667,0.133333
0,0.6,3,5183196073548.5625,0.683333,0.633333
0,0.6,3,4767297873543.673828,0.5,0.5
0,0.6,3,4712987005180.955078,0.733333,0.733333
0,0.6,3,2534123570390.088867,0.833333,0.833333
0,0.6,3,5205654381755.49707,0.516667,0.466667
0,0.6,3,2858565581217.813477,0.7,0.7
0,0.6,3,4039997864179.432617,0.333333,0.333333
0,0.6,3,3796377112793.087891,0.316667,0.283333
0,0.6,3,2842281637092.314941,0.966667,0.95
0,0.6,3,2238408433534.236816,0.983333,0.866667
0,0.6,3,3309730308030.060547,0.883333,0.833333
0,0.6,3,3229763072784.126465,0.3,0.166667
0,0.8,3,10482853880000.83008,0.0333333,0
0,0.8,3,9977518309797.208984,0.0166667,0
0,0.8,3,4903270272652.030273,0.216667,0
0,0.8,3,7250668011001.151367,0.0333333,0
0,0.8,3,7073875405340.749023,0.0333333,0
0,0.8,3,6020908921302.314453,0,0
0,0.8,3,6591306192228.427734,0.0333333,0
0,0.8,3,6788950391177.606445,0.0166667,0
0,0.8,3,6826950228979.705078,0.0166667,0
0,0.8,3,6783488724674.675781,0.0333333,0
0,0.8,3,8660039337075.885742,0.0333333,0
0,0.8,3,6821092101465.1875,0.05,0
0,0.8,3,7258200477906.036133,0,0
0,0.8,3,8269978489467.652344,0.05,0
0,0.8,3,8698546833838.506836,0,0
0,0.8,3,6642300912187.962891,0,0
0,0.8,3,7410533192757.513672,0,0
0,0.8,3,7437785084176.267578,0,0
0,0.8,3,6806676473977.920898,0.0166667,0
0,0.8,3,6237711055345.098633,0.0666667,0
0,0.8,3,7175060259495.919922,0.0166667,0
0,0.8,3,7325838337741.139648,0.05,0
0,0.8,3,5856610525196.835938,0,0
0,0.8,3,6108056455868.889648,0,0
0,0.8,3,6479689891706.698242,0,0
0,1,3,5187315960991.410156,0.15,0
0,1,3,6230855092225.94043,0.0166667,0
0,1,3,3176439176645.744141,0.2,0
0,1,3,5890787098332.571289,0.0166667,0
0,1,3,4654437868209.063477,0,0
0,1,3,5040244561157.452148,0.0333333,0
0,1,3,4305181764157.511719,0.0166667,0
0,1,3,6184140420763.146484,0,0
0,1,3,5011049190750.943359,0.0333333,0
0,1,3,5946631714611.816406,0.0166667,0
0,1,3,7800985382275.819336,0,0
0,1,3,4146075355393.419922,0.183333,0
0,1,3,3507965352465.374023,0.0333333,0
0,1,3,5670212068166.416016,0,0
0,1,3,6603543891156.666992,0,0
0,1,3,5609197154712.883789,0,0
0,1,3,5384963211069.547852,0,0
0,1,3,5935982019983.290039,0.0166667,0
0,1,3,4878796621723.09375,0.0166667,0
0,1,3,4718020347566.387695,0.0166667,0
0,1,3,7395234254987.706055,0,0
0,1,3,11473377871951.80859,0.0333333,0
0,1,3,9010817124746.605469,0.0166667,0
0,1,3,7053001483263.798828,0.0166667,0
0,1,3,7074274109984.011719,0.0333333,0
-----------------------Noise Scenario 4--------------------
0,0,4,5265125873925.337891,0.75,0.75
0,0,4,6680284330360.53125,0.55,0.55
0,0,4,6609156304035.862305,0.666667,0.65
0,0,4,5283970797217.508789,0.666667,0.65
0,0,4,4872859371125.102539,0.8,0.766667
0,0,4,4493677021069.717773,0.916667,0.9
0,0,4,5794224159536.992188,0.666667,0.633333
0,0,4,2951654843359.781738,1,1
0,0,4,2191889240349.982178,1,1
0,0,4,1765124378807.768066,1,1
0,0,4,5739933998312.245117,0.866667,0.85
0,0,4,7379653787207.579102,0.633333,0.633333
0,0,4,4173747244089.271973,0.966667,0.966667
0,0,4,5188267836143.023438,0.933333,0.933333
0,0,4,4184242382764.190918,0.816667,0.783333
0,0,4,5408526714297.46875,0.533333,0.5
0,0,4,4851121877486.069336,0.783333,0.766667
0,0,4,4172336237372.278809,0.95,0.933333
0,0,4,7622621983078.176758,0.4,0.4
0,0,4,3071143159320.720703,0.916667,0.883333
0,0,4,3574667238189.292969,0.9,0.816667
0,0,4,3808920591487.506348,0.966667,0.95
0,0,4,3321874678630.07666,0.966667,0.966667
0,0,4,1670303550784.741211,1,0.983333
0,0,4,7368754277642.917969,0.5,0.5
0,0.2,4,2715447042126.553223,0.333333,0.266667
0,0.2,4,6160642138969.654297,0.166667,0.0833333
0,0.2,4,5195474859551.650391,0.316667,0.316667
0,0.2,4,3911027555067.631348,0.333333,0.3
0,0.2,4,5677062405550.676758,0.366667,0.35
0,0.2,4,3437317536126.779785,0.183333,0.15
0,0.2,4,3433595069079.880371,0.616667,0.6
0,0.2,4,2651009504055.593262,0.666667,0.666667
0,0.2,4,2645965957685.619629,0.683333,0.683333
0,0.2,4,2992880132100.144043,0.45,0.433333
0,0.2,4,2786301510146.938477,0.766667,0.766667
0,0.2,4,5571471648884.579102,0.383333,0.35
0,0.2,4,5074630034316.023438,0.216667,0.216667
0,0.2,4,3736906921395.739258,0.366667,0.366667
0,0.2,4,2784451448984.484375,0.5,0.45
0,0.2,4,5644913140725.738281,0.266667,0.266667
0,0.2,4,5968963718501.256836,0.333333,0.333333
0,0.2,4,3709208050938.77832,0.3,0.166667
0,0.2,4,3734411799601.633789,0.383333,0.366667
0,0.2,4,2935435452573.948242,0.9,0.85
0,0.2,4,5745673183725.222656,0.233333,0.216667
0,0.2,4,4562821779475.609375,0.3,0.25
0,0.2,4,3095344683453.492188,0.716667,0.716667
0,0.2,4,3809136142825.731445,0.733333,0.716667
0,0.2,4,6472006283746.724609,0.133333,0.116667
0,0.4,4,5521912887619.405273,0.35,0.316667
0,0.4,4,4872097257856.760742,0.283333,0.233333
0,0.4,4,5614302960129.228516,0.266667,0.216667
0,0.4,4,7060278283451.074219,0.05,0.05
0,0.4,4,5416015549309.167969,0.483333,0.166667
0,0.4,4,4977656419828.445312,0.05,0
0,0.4,4,5776338520918.893555,0.0166667,0
0,0.4,4,6269071866688.208008,0.0166667,0
0,0.4,4,4727893774031.373047,0.116667,0.1
0,0.4,4,2943530652444.637207,0.6,0.6
0,0.4,4,5490990033246.944336,0.0166667,0
0,0.4,4,6230787637184.03125,0.0166667,0
0,0.4,4,9171490472120.892578,0.0333333,0
0,0.4,4,6419855935955.027344,0.266667,0.266667
0,0.4,4,10432128343327.69727,0.0333333,0
0,0.4,4,5569992383676.168945,0.3,0.266667
0,0.4,4,5084407208044.210938,0.0166667,0
0,0.4,4,5581011544853.166016,0.0166667,0
0,0.4,4,4341498381651.242676,0.0833333,0.0833333
0,0.4,4,5050118311196.555664,0.0166667,0
0,0.4,4,4553117067973.373047,0.0833333,0.0333333
0,0.4,4,3804081675677.866211,0.333333,0.266667
0,0.4,4,3930130650715.648438,0.3,0.233333
0,0.4,4,8318591313971.469727,0.0166667,0
0,0.4,4,4789230429563.400391,0,0
0,0.6,4,17669724808639.79297,0.5,0.216667
0,0.6,4,15405692067550.15234,0.75,0.75
0,0.6,4,16861561079586.88477,0.55,0.183333
0,0.6,4,16530487752087.00586,0.35,0.15
0,0.6,4,16478192964458.45703,0.233333,0.15
0,0.6,4,10174561283396.48828,0.783333,0.7
0,0.6,4,14980655280871.42578,0.233333,0.1
0,0.6,4,16302239304259.04492,0.0666667,0.0333333
0,0.6,4,8738143480153.728516,0.35,0.133333
0,0.6,4,6372477679482.99707,0.85,0.733333
0,0.6,4,18261610120028.39453,0.566667,0.55
0,0.6,4,20689414552898.375,0.616667,0.616667
0,0.6,4,26418049619146.63672,0.433333,0.4
0,0.6,4,24020927571926.76172,0.416667,0.283333
0,0.6,4,13807511782497.04492,0.216667,0.116667
0,0.6,4,6480143837631.430664,0.75,0.65
0,0.6,4,20422167615575.24219,0.583333,0.4
0,0.6,4,10003701944054.89648,0.45,0.45
0,0.6,4,8865535042663.490234,0.483333,0.333333
0,0.6,4,26741090065579.76953,0.05,0.0166667
0,0.6,4,11876082782964.22852,0.766667,0.633333
0,0.6,4,15504367681726.5957,0.683333,0.683333
0,0.6,4,12928427470555.49023,0.716667,0.583333
0,0.6,4,15292071274365.18945,0.666667,0.633333
0,0.6,4,8888486956644.423828,0.25,0.233333
0,0.8,4,50638875639844.375,0.2,0.1
0,0.8,4,68768257345480.02344,0.133333,0.0666667
0,0.8,4,59837056787036.17188,0.166667,0.05
0,0.8,4,63809330842377.90625,0.116667,0.05
0,0.8,4,61255897687299.5625,0.133333,0.1
0,0.8,4,49535220287447.25781,0.166667,0.0833333
0,0.8,4,58821042627905.71875,0.183333,0.166667
0,0.8,4,60062374650948.38281,0.15,0.0333333
0,0.8,4,61027693560188.46875,0.0833333,0.0166667
0,0.8,4,54357393396169.45312,0.133333,0.05
0,0.8,4,57234407834244.25781,0.133333,0.0333333
0,0.8,4,59220992860284.4375,0.15,0.0666667
0,0.8,4,58624881610946.38281,0.133333,0.1
0,0.8,4,47581570794792.32031,0.15,0.0666667
0,0.8,4,53065972223003.53125,0.1,0.0666667
0,0.8,4,49359458501105.28906,0.233333,0.15
0,0.8,4,54107758649649.14062,0.183333,0.183333
0,0.8,4,74245562759899.82812,0.1,0.1
0,0.8,4,51951204724003.57812,0.133333,0.0666667
0,0.8,4,64237036507517.22656,0.116667,0.1
0,0.8,4,53064168182533.53906,0.133333,0.0166667
0,0.8,4,63899107999784.23438,0.133333,0.116667
0,0.8,4,73833928481046.09375,0.133333,0.0833333
0,0.8,4,68812979718342.65625,0.166667,0.1
0,0.8,4,73539478382981.95312,0.133333,0.05
0,1,4,85806689414235.71875,0.166667,0.05
0,1,4,55229273494002.25781,0.2,0.2
0,1,4,101933155389714.5938,0.1,0.1
0,1,4,83435569096506.625,0.0166667,0
0,1,4,75081926090885.23438,0.0666667,0.0666667
0,1,4,69030410926457.71094,0.0666667,0.0166667
0,1,4,82481823065968.32812,0.1,0.1
0,1,4,67482389789935.46094,0.0666667,0.0333333
0,1,4,58790175086623.8125,0.116667,0.116667
0,1,4,74936833374749.53125,0.0333333,0.0333333
0,1,4,57049008311493.21875,0.15,0.133333
0,1,4,65366364960223.10938,0.0666667,0.0666667
0,1,4,54355182410466.20312,0.2,0.2
0,1,4,83902682441127.92188,0.0666667,0
0,1,4,79932737649124.64062,0.133333,0.0666667
0,1,4,83196601423492.54688,0.1,0
0,1,4,95592930732389.4375,0,0
0,1,4,70536415441126.28125,0.0833333,0
0,1,4,68801918701875.59375,0.0333333,0.0166667
0,1,4,71390935105579.21875,0.0833333,0.0666667
0,1,4,75024631115307.89062,0.0666667,0.0166667
0,1,4,68167181518731.48438,0.1,0.1
0,1,4,93121233270796.625,0.0666667,0.0666667
0,1,4,91594480501291.125,0.0333333,0
0,1,4,65562885548182.25,0.0666667,0.0666667
-----------------------Controller B--------------------
-----------------------Scenario 1--------------------
-----------------------Noise Scenario 1--------------------
1,0,1,375165592816.9282837,1,0.966667
1,0,1,441419529259.2322388,1,0.966667
1,0,1,893626738570.9587402,1,1
1,0,1,822337626513.5091553,1,1
1,0,1,530482764455.5030518,1,0.966667
1,0,1,607074132374.1314697,1,0.833333
1,0,1,676325924901.9014893,1,0.933333
1,0,1,697215698168.3254395,1,0.966667
1,0,1,356311562475.1131592,1,1
1,0,1,551941553051.2232666,1,1
1,0,1,313208892064.604187,0.966667,0.966667
1,0,1,314449458923.7609253,0.966667,0.966667
1,0,1,476646977469.8743896,1,0.966667
1,0,1,735457843349.5490723,1,1
1,0,1,370294108927.1975098,1,1
1,0,1,725372786935.8670654,1,0.966667
1,0,1,550130017102.7470703,0.966667,0.866667
1,0,1,390445627144.2290039,1,0.9
1,0,1,403102964707.3948975,1,1
1,0,1,366510486328.2681274,1,1
1,0,1,847991646992.4520264,1,0.933333
1,0,1,421733103419.4262695,1,0.933333
1,0,1,220219999113.4935303,1,0.966667
1,0,1,801800864891.7602539,1,0.966667
1,0,1,362295724805.8416748,1,1
1,0.2,1,551792269337.442627,1,0.966667
1,0.2,1,1017237817793.622192,0.966667,0.933333
1,0.2,1,474775665502.7973022,1,0.933333
1,0.2,1,515952685975.4920044,1,0.966667
1,0.2,1,339213213956.2157593,1,0.966667
1,0.2,1,663880444641.6273193,1,1
1,0.2,1,289920791966.7095337,1,1
1,0.2,1,1181940060561.832764,1,0.933333
1,0.2,1,434491972455.4595337,1,1
1,0.2,1,480552100096.1193237,1,0.9
1,0.2,1,1655083769121.311523,1,0.966667
1,0.2,1,795651541619.3347168,1,1
1,0.2,1,261524361232.4405823,1,0.8
1,0.2,1,1022321436263.589844,1,0.966667
1,0.2,1,481642818728.0009766,1,0.966667
1,0.2,1,333810555774.2144775,1,0.966667
1,0.2,1,670035957135.6929932,1,0.966667
1,0.2,1,662179257137.4448242,1,0.833333
1,0.2,1,426603966367.2578735,1,0.966667
1,0.2,1,350009571994.2589111,1,0.933333
1,0.2,1,648469110220.4277344,1,1
1,0.2,1,1078559076211.881348,1,0.9
1,0.2,1,918267642427.6907959,0.966667,0.933333
1,0.2,1,410711136254.7277222,1,1
1,0.2,1,435963548854.1615601,1,0.966667
1,0.4,1,899256627007.6190186,0.933333,0.933333
1,0.4,1,1021829646030.973633,1,0.933333
1,0.4,1,1003170482154.928223,1,1
1,0.4,1,194634763572.6797485,1,1
1,0.4,1,595708371002.2512207,1,0.966667
1,0.4,1,259383230634.1790161,1,0.966667
1,0.4,1,298386884763.2612915,1,0.933333
1,0.4,1,348049167015.6381836,1,1
1,0.4,1,432616325764.5019531,1,0.933333
